x,y
30.45,-0.9073
30.4667,-0.9274
30.4833,-0.9677
30.5,-0.9879
30.5167,-1.0282
30.5333,-1.0685
30.55,-1.0887
30.5667,-1.129
30.5833,-1.1694
30.6,-1.1895
30.6167,-1.2298
30.6333,-1.2702
30.65,-1.2903
30.6667,-1.3306
30.6833,-1.371
30.7,-1.3911
30.7167,-1.4315
30.7333,-1.4718
30.75,-1.4919
30.7667,-1.5323
30.7833,-1.5726
30.8,-1.5927
30.8167,-1.6331
30.8333,-1.6532
30.85,-1.6935
30.8667,-1.7339
30.8833,-1.754
30.9,-1.7944
30.9167,-1.8347
30.9333,-1.8548
30.95,-1.8952
30.9667,-1.9355
30.9833,-1.9556
31.0,-1.996
31.0167,-2.0363
31.0333,-2.0565
31.05,-2.0968
31.0667,-2.1371
31.0833,-2.1573
31.1,-2.1976
31.1167,-2.2379
31.1333,-2.2581
31.15,-2.2984
31.1667,-2.3185
31.1833,-2.3589
31.2,-2.3992
31.2167,-2.4194
31.2333,-2.4597
31.25,-2.5
31.2667,-2.5202
31.2833,-2.5605
31.3,-2.6008
31.3167,-2.621
31.3333,-2.6613
31.35,-2.7016
31.3667,-2.7218
31.3833,-2.7621
31.4,-2.8024
31.4167,-2.8226
31.4333,-2.8629
31.45,-2.9032
31.4667,-2.9234
31.4833,-2.9637
31.5,-2.9839
31.5167,-3.0242
31.5333,-3.0645
31.55,-3.0847
31.5667,-3.125
31.5833,-3.1653
31.6,-3.1855
31.6167,-3.2258
31.6333,-3.2661
31.65,-3.2863
31.6667,-3.3266
31.6833,-3.3669
31.7,-3.3871
31.7167,-3.4274
31.7333,-3.4677
31.75,-3.4879
31.7667,-3.5282
31.7833,-3.5685
31.8,-3.5887
31.8167,-3.629
31.8333,-3.6492
31.85,-3.6895
31.8667,-3.7298
31.8833,-3.75
31.9,-3.7903
31.9167,-3.8306
31.9333,-3.8508
31.95,-3.8911
31.9667,-3.9315
31.9833,-3.9516
32.0,-3.9919
32.0167,-4.0323
32.0333,-4.0524
32.05,-4.0927
32.0667,-4.1331
32.0833,-4.1532
32.1,-4.1935
32.1167,-4.2339
32.1333,-4.254
32.15,-4.2944
32.1667,-4.3145
32.1833,-4.3548
32.2,-4.3952
32.2167,-4.4153
32.2333,-4.4556
32.25,-4.496
32.2667,-4.5161
32.2833,-4.5565
32.3,-4.5968
32.3167,-4.6169
32.3333,-4.6573
32.35,-4.6976
32.3667,-4.7177
32.3833,-4.7581
32.4,-4.7984
32.4167,-4.8185
32.4333,-4.8589
32.45,-4.8992
32.4667,-4.9194
32.4833,-4.9597
32.5,-5.0
32.5167,-5.0202
32.5333,-5.0605
32.55,-5.0806
32.5667,-5.121
32.5833,-5.1613
32.6,-5.1815
32.6167,-5.2218
32.6333,-5.2621
32.65,-5.2823
32.6667,-5.3226
32.6833,-5.3629
32.7,-5.3831
32.7167,-5.4234
32.7333,-5.4637
32.75,-5.4839
32.7667,-5.5242
32.7833,-5.5645
32.8,-5.5847
32.8167,-5.625
32.8333,-5.6653
32.85,-5.6855
32.8667,-5.7258
32.8833,-5.7661
32.9,-5.7863
32.9167,-5.8266
32.9333,-5.8669
32.95,-5.8871
32.9667,-5.9274
32.9833,-5.9476
33.0,-5.9879
33.0167,-6.0282
33.0333,-6.0484
33.05,-6.0887
33.0667,-6.129
33.0833,-6.1492
33.1,-6.1895
33.1167,-6.2298
33.1333,-6.25
33.15,-6.2903
33.1667,-6.3306
33.1833,-6.3508
33.2,-6.3911
33.2167,-6.4315
33.2333,-6.4516
33.25,-6.4919
33.2667,-6.5323
33.2833,-6.5524
33.3,-6.5927
33.3167,-6.6331
33.3333,-6.6532
33.35,-6.6935
33.3667,-6.7339
33.3833,-6.754
33.4,-6.7944
33.4167,-6.8145
33.4333,-6.8548
33.45,-6.8952
33.4667,-6.9153
33.4833,-6.9556
33.5,-6.996
33.5167,-7.0161
33.5333,-7.0565
33.55,-7.0968
33.5667,-7.1169
33.5833,-7.1573
33.6,-7.1976
33.6167,-7.2177
33.6333,-7.2581
33.65,-7.2984
33.6667,-7.3185
33.6833,-7.3589
33.7,-7.3992
33.7167,-7.4194
33.7333,-7.4597
33.75,-7.5
33.7667,-7.5202
33.7833,-7.5605
33.8,-7.6008
33.8167,-7.621
33.8333,-7.6613
33.85,-7.7016
33.8667,-7.7218
33.8833,-7.7621
33.9,-7.7823
33.9167,-7.8226
33.9333,-7.8629
33.95,-7.8831
33.9667,-7.9234
33.9833,-7.9637
34.0,-7.9839
34.0167,-8.0242
34.0333,-8.0645
34.05,-8.0847
34.0667,-8.125
34.0833,-8.1653
34.1,-8.1855
34.1167,-8.2258
34.1333,-8.2661
34.15,-8.2863
34.1667,-8.3266
34.1833,-8.3669
34.2,-8.3871
34.2167,-8.4274
34.2333,-8.4677
34.25,-8.4879
34.2667,-8.5282
34.2833,-8.5685
34.3,-8.5887
34.3167,-8.629
34.3333,-8.6694
34.35,-8.6895
34.3667,-8.7298
34.3833,-8.7702
34.4,-8.7903
34.4167,-8.8306
34.4333,-8.871
34.45,-8.8911
34.4667,-8.9315
34.4833,-8.9718
34.5,-8.9919
34.5167,-9.0323
34.5333,-9.0726
34.55,-9.0927
34.5667,-9.1331
34.5833,-9.1532
34.6,-9.1935
34.6167,-9.2339
34.6333,-9.254
34.65,-9.2944
34.6667,-9.3347
34.6833,-9.3548
34.7,-9.3952
34.7167,-9.4355
34.7333,-9.4556
34.75,-9.496
34.7667,-9.5363
34.7833,-9.5565
34.8,-9.5968
34.8167,-9.6371
34.8333,-9.6573
34.85,-9.6976
34.8667,-9.7379
34.8833,-9.7581
34.9,-9.7984
34.9167,-9.8387
34.9333,-9.8589
34.95,-9.8992
34.9667,-9.9395
34.9833,-9.9597
35.0,-10.0
35.0167,-9.9597
35.0333,-9.9395
35.05,-9.8992
35.0667,-9.8589
35.0833,-9.8387
35.1,-9.7984
35.1167,-9.7581
35.1333,-9.7379
35.15,-9.6976
35.1667,-9.6573
35.1833,-9.6371
35.2,-9.5968
35.2167,-9.5565
35.2333,-9.5363
35.25,-9.496
35.2667,-9.4556
35.2833,-9.4355
35.3,-9.3952
35.3167,-9.3548
35.3333,-9.3347
35.35,-9.2944
35.3667,-9.254
35.3833,-9.2339
35.4,-9.1935
35.4167,-9.1532
35.4333,-9.1331
35.45,-9.0927
35.4667,-9.0726
35.4833,-9.0323
35.5,-8.9919
35.5167,-8.9718
35.5333,-8.9315
35.55,-8.8911
35.5667,-8.871
35.5833,-8.8306
35.6,-8.7903
35.6167,-8.7702
35.6333,-8.7298
35.65,-8.6895
35.6667,-8.6694
35.6833,-8.629
35.7,-8.5887
35.7167,-8.5685
35.7333,-8.5282
35.75,-8.4879
35.7667,-8.4677
35.7833,-8.4274
35.8,-8.3871
35.8167,-8.3669
35.8333,-8.3266
35.85,-8.2863
35.8667,-8.2661
35.8833,-8.2258
35.9,-8.1855
35.9167,-8.1653
35.9333,-8.125
35.95,-8.0847
35.9667,-8.0645
35.9833,-8.0242
36.0,-7.9839
36.0167,-7.9637
36.0333,-7.9234
36.05,-7.8831
36.0667,-7.8629
36.0833,-7.8226
36.1,-7.7823
36.1167,-7.7621
36.1333,-7.7218
36.15,-7.7016
36.1667,-7.6613
36.1833,-7.621
36.2,-7.6008
36.2167,-7.5605
36.2333,-7.5202
36.25,-7.5
36.2667,-7.4597
36.2833,-7.4194
36.3,-7.3992
36.3167,-7.3589
36.3333,-7.3185
36.35,-7.2984
36.3667,-7.2581
36.3833,-7.2177
36.4,-7.1976
36.4167,-7.1573
36.4333,-7.1169
36.45,-7.0968
36.4667,-7.0565
36.4833,-7.0161
36.5,-6.996
36.5167,-6.9556
36.5333,-6.9153
36.55,-6.8952
36.5667,-6.8548
36.5833,-6.8145
36.6,-6.7944
36.6167,-6.754
36.6333,-6.7339
36.65,-6.6935
36.6667,-6.6532
36.6833,-6.6331
36.7,-6.5927
36.7167,-6.5524
36.7333,-6.5323
36.75,-6.4919
36.7667,-6.4516
36.7833,-6.4315
36.8,-6.3911
36.8167,-6.3508
36.8333,-6.3306
36.85,-6.2903
36.8667,-6.25
36.8833,-6.2298
36.9,-6.1895
36.9167,-6.1492
36.9333,-6.129
36.95,-6.0887
36.9667,-6.0484
36.9833,-6.0282
37.0,-5.9879
37.0167,-5.9476
37.0333,-5.9274
37.05,-5.8871
37.0667,-5.8669
37.0833,-5.8266
37.1,-5.7863
37.1167,-5.7661
37.1333,-5.7258
37.15,-5.6855
37.1667,-5.6653
37.1833,-5.625
37.2,-5.5847
37.2167,-5.5645
37.2333,-5.5242
37.25,-5.4839
37.2667,-5.4637
37.2833,-5.4234
37.3,-5.3831
37.3167,-5.3629
37.3333,-5.3226
37.35,-5.2823
37.3667,-5.2621
37.3833,-5.2218
37.4,-5.1815
37.4167,-5.1613
37.4333,-5.121
37.45,-5.0806
37.4667,-5.0605
37.4833,-5.0202
37.5,-5.0
37.5167,-4.9597
37.5333,-4.9194
37.55,-4.8992
37.5667,-4.8589
37.5833,-4.8185
37.6,-4.7984
37.6167,-4.7581
37.6333,-4.7177
37.65,-4.6976
37.6667,-4.6573
37.6833,-4.6169
37.7,-4.5968
37.7167,-4.5565
37.7333,-4.5161
37.75,-4.496
37.7667,-4.4556
37.7833,-4.4153
37.8,-4.3952
37.8167,-4.3548
37.8333,-4.3145
37.85,-4.2944
37.8667,-4.254
37.8833,-4.2339
37.9,-4.1935
37.9167,-4.1532
37.9333,-4.1331
37.95,-4.0927
37.9667,-4.0524
37.9833,-4.0323
38.0,-3.9919
38.0167,-3.9516
38.0333,-3.9315
38.05,-3.8911
38.0667,-3.8508
38.0833,-3.8306
38.1,-3.7903
38.1167,-3.75
38.1333,-3.7298
38.15,-3.6895
38.1667,-3.6492
38.1833,-3.629
38.2,-3.5887
38.2167,-3.5685
38.2333,-3.5282
38.25,-3.4879
38.2667,-3.4677
38.2833,-3.4274
38.3,-3.3871
38.3167,-3.3669
38.3333,-3.3266
38.35,-3.2863
38.3667,-3.2661
38.3833,-3.2258
38.4,-3.1855
38.4167,-3.1653
38.4333,-3.125
38.45,-3.0847
38.4667,-3.0645
38.4833,-3.0242
38.5,-2.9839
38.5167,-2.9637
38.5333,-2.9234
38.55,-2.9032
38.5667,-2.8629
38.5833,-2.8226
38.6,-2.8024
38.6167,-2.7621
38.6333,-2.7218
38.65,-2.7016
38.6667,-2.6613
38.6833,-2.621
38.7,-2.6008
38.7167,-2.5605
38.7333,-2.5202
38.75,-2.5
38.7667,-2.4597
38.7833,-2.4194
38.8,-2.3992
38.8167,-2.3589
38.8333,-2.3185
38.85,-2.2984
38.8667,-2.2581
38.8833,-2.2379
38.9,-2.1976
38.9167,-2.1573
38.9333,-2.1371
38.95,-2.0968
38.9667,-2.0565
38.9833,-2.0363
39.0,-1.996
39.0167,-1.9556
39.0333,-1.9355
39.05,-1.8952
39.0667,-1.8548
39.0833,-1.8347
39.1,-1.7944
39.1167,-1.754
39.1333,-1.7339
39.15,-1.6935
39.1667,-1.6532
39.1833,-1.6331
39.2,-1.5927
39.2167,-1.5726
39.2333,-1.5323
39.25,-1.4919
39.2667,-1.4718
39.2833,-1.4315
39.3,-1.3911
39.3167,-1.371
39.3333,-1.3306
39.35,-1.2903
39.3667,-1.2702
39.3833,-1.2298
39.4,-1.1895
39.4167,-1.1694
39.4333,-1.129
39.45,-1.0887
39.4667,-1.0685
39.4833,-1.0282
39.5,-0.9879
39.5167,-0.9677
39.5333,-0.9274
39.55,-0.9073
39.5667,-0.8669
39.5833,-0.8266
39.6,-0.8065
39.6167,-0.7661
39.6333,-0.7258
39.65,-0.7056
39.6667,-0.6653
39.6833,-0.625
39.7,-0.6048
39.7167,-0.5645
39.7333,-0.5242
39.75,-0.504
39.7667,-0.4637
39.7833,-0.4234
39.8,-0.4032
39.8167,-0.3629
39.8333,-0.3226
39.85,-0.3024
39.8667,-0.2621
39.8833,-0.2419
39.9,-0.2016
39.9167,-0.1613
39.9333,-0.1411
39.95,-0.1008
39.9667,-0.0605
39.9833,-0.0403
40.0,0.0
40.0167,0.0403
40.0333,0.0605
40.05,0.1008
40.0667,0.1411
40.0833,0.1613
40.1,0.2016
40.1167,0.2419
40.1333,0.2621
40.15,0.3024
40.1667,0.3226
40.1833,0.3629
40.2,0.4032
40.2167,0.4234
40.2333,0.4637
40.25,0.504
40.2667,0.5242
40.2833,0.5645
40.3,0.6048
40.3167,0.625
40.3333,0.6653
40.35,0.7056
40.3667,0.7258
40.3833,0.7661
40.4,0.8065
40.4167,0.8266
40.4333,0.8669
40.45,0.9073
40.4667,0.9274
40.4833,0.9677
40.5,0.9879
40.5167,1.0282
40.5333,1.0685
40.55,1.0887
40.5667,1.129
40.5833,1.1694
40.6,1.1895
40.6167,1.2298
40.6333,1.2702
40.65,1.2903
40.6667,1.3306
40.6833,1.371
40.7,1.3911
40.7167,1.4315
40.7333,1.4718
40.75,1.4919
40.7667,1.5323
40.7833,1.5726
40.8,1.5927
40.8167,1.6331
40.8333,1.6532
40.85,1.6935
40.8667,1.7339
40.8833,1.754
40.9,1.7944
40.9167,1.8347
40.9333,1.8548
40.95,1.8952
40.9667,1.9355
40.9833,1.9556
41.0,1.996
41.0167,2.0363
41.0333,2.0565
41.05,2.0968
41.0667,2.1371
41.0833,2.1573
41.1,2.1976
41.1167,2.2379
41.1333,2.2581
41.15,2.2984
41.1667,2.3185
41.1833,2.3589
41.2,2.3992
41.2167,2.4194
41.2333,2.4597
41.25,2.5
41.2667,2.5202
41.2833,2.5605
41.3,2.6008
41.3167,2.621
41.3333,2.6613
41.35,2.7016
41.3667,2.7218
41.3833,2.7621
41.4,2.8024
41.4167,2.8226
41.4333,2.8629
41.45,2.9032
41.4667,2.9234
41.4833,2.9637
41.5,2.9839
41.5167,3.0242
41.5333,3.0645
41.55,3.0847
41.5667,3.125
41.5833,3.1653
41.6,3.1855
41.6167,3.2258
41.6333,3.2661
41.65,3.2863
41.6667,3.3266
41.6833,3.3669
41.7,3.3871
41.7167,3.4274
41.7333,3.4677
41.75,3.4879
41.7667,3.5282
41.7833,3.5685
41.8,3.5887
41.8167,3.629
41.8333,3.6492
41.85,3.6895
41.8667,3.7298
41.8833,3.75
41.9,3.7903
41.9167,3.8306
41.9333,3.8508
41.95,3.8911
41.9667,3.9315
41.9833,3.9516
42.0,3.9919
42.0167,4.0323
42.0333,4.0524
42.05,4.0927
42.0667,4.1331
42.0833,4.1532
42.1,4.1935
42.1167,4.2339
42.1333,4.254
42.15,4.2944
42.1667,4.3145
42.1833,4.3548
42.2,4.3952
42.2167,4.4153
42.2333,4.4556
42.25,4.496
42.2667,4.5161
42.2833,4.5565
42.3,4.5968
42.3167,4.6169
42.3333,4.6573
42.35,4.6976
42.3667,4.7177
42.3833,4.7581
42.4,4.7984
42.4167,4.8185
42.4333,4.8589
42.45,4.8992
42.4667,4.9194
42.4833,4.9597
42.5,5.0
42.5167,5.0202
42.5333,5.0605
42.55,5.0806
42.5667,5.121
42.5833,5.1613
42.6,5.1815
42.6167,5.2218
42.6333,5.2621
42.65,5.2823
42.6667,5.3226
42.6833,5.3629
42.7,5.3831
42.7167,5.4234
42.7333,5.4637
42.75,5.4839
42.7667,5.5242
42.7833,5.5645
42.8,5.5847
42.8167,5.625
42.8333,5.6653
42.85,5.6855
42.8667,5.7258
42.8833,5.7661
42.9,5.7863
42.9167,5.8266
42.9333,5.8669
42.95,5.8871
42.9667,5.9274
42.9833,5.9476
43.0,5.9879
43.0167,6.0282
43.0333,6.0484
43.05,6.0887
43.0667,6.129
43.0833,6.1492
43.1,6.1895
43.1167,6.2298
43.1333,6.25
43.15,6.2903
43.1667,6.3306
43.1833,6.3508
43.2,6.3911
43.2167,6.4315
43.2333,6.4516
43.25,6.4919
43.2667,6.5323
43.2833,6.5524
43.3,6.5927
43.3167,6.6331
43.3333,6.6532
43.35,6.6935
43.3667,6.7339
43.3833,6.754
43.4,6.7944
43.4167,6.8145
43.4333,6.8548
43.45,6.8952
43.4667,6.9153
43.4833,6.9556
43.5,6.996
43.5167,7.0161
43.5333,7.0565
43.55,7.0968
43.5667,7.1169
43.5833,7.1573
43.6,7.1976
43.6167,7.2177
43.6333,7.2581
43.65,7.2984
43.6667,7.3185
43.6833,7.3589
43.7,7.3992
43.7167,7.4194
43.7333,7.4597
43.75,7.5
43.7667,7.5202
43.7833,7.5605
43.8,7.6008
43.8167,7.621
43.8333,7.6613
43.85,7.7016
43.8667,7.7218
43.8833,7.7621
43.9,7.7823
43.9167,7.8226
43.9333,7.8629
43.95,7.8831
43.9667,7.9234
43.9833,7.9637
44.0,7.9839
44.0167,8.0242
44.0333,8.0645
44.05,8.0847
44.0667,8.125
44.0833,8.1653
44.1,8.1855
44.1167,8.2258
44.1333,8.2661
44.15,8.2863
44.1667,8.3266
44.1833,8.3669
44.2,8.3871
44.2167,8.4274
44.2333,8.4677
44.25,8.4879
44.2667,8.5282
44.2833,8.5685
44.3,8.5887
44.3167,8.629
44.3333,8.6694
44.35,8.6895
44.3667,8.7298
44.3833,8.7702
44.4,8.7903
44.4167,8.8306
44.4333,8.871
44.45,8.8911
44.4667,8.9315
44.4833,8.9718
44.5,8.9919
44.5167,9.0323
44.5333,9.0726
44.55,9.0927
44.5667,9.1331
44.5833,9.1532
44.6,9.1935
44.6167,9.2339
44.6333,9.254
44.65,9.2944
44.6667,9.3347
44.6833,9.3548
44.7,9.3952
44.7167,9.4355
44.7333,9.4556
44.75,9.496
44.7667,9.5363
44.7833,9.5565
44.8,9.5968
44.8167,9.6371
44.8333,9.6573
44.85,9.6976
44.8667,9.7379
44.8833,9.7581
44.9,9.7984
44.9167,9.8387
44.9333,9.8589
44.95,9.8992
44.9667,9.9395
44.9833,9.9597
45.0,10.0
45.0167,10.0
